TYPEID,TIME,ACTIVITYID
28531,630,3
28531,630,4
28531,1440,5
28533,900,1
28533,315,3
28533,315,4
28533,720,5
28535,900,1
28535,315,3
28535,315,4
28535,720,5
28537,900,1
28537,315,3
28537,315,4
28537,720,5
28539,900,1
28539,315,3
28539,315,4
28539,720,5
28541,900,1
28541,315,3
28541,315,4
28541,720,5
28543,900,1
28543,315,3
28543,315,4
28543,720,5
28546,2700,1
28546,945,3
28546,945,4
28546,2160,5
28548,900,1
28548,315,3
28548,315,4
28548,720,5
28551,1800,1
28551,630,3
28551,630,4
28551,1440,5
28553,900,1
28553,315,3
28553,315,4
28553,720,5
28555,900,1
28555,315,3
28555,315,4
28555,720,5
28558,900,1
28558,315,3
28558,315,4
28558,720,5
28560,900,1
28560,315,3
28560,315,4
28560,720,5
28562,900,1
28562,315,3
28562,315,4
28562,720,5
28564,900,1
28564,315,3
28564,315,4
28564,720,5
28566,1800,1
28566,630,3
28566,630,4
28566,1440,5
28577,2340,1
28577,819,3
28577,819,4
28577,1872,5
28579,2340,1
28579,819,3
28579,819,4
28579,1872,5
28584,54000,1
28584,18900,3
28584,18900,4
28584,43200,5
28605,18000,1
28605,6300,3
28605,6300,4
28605,14400,5
28607,1500000,1
28607,21000,3
28607,21000,4
28607,1200000,5
28613,300,1
28613,105,3
28613,105,4
28613,240,5
28647,3600,1
28647,1260,3
28647,1260,4
28647,2880,5
28651,300,1
28651,105,3
28651,105,4
28651,240,5
28653,3600,1
28653,1260,3
28653,1260,4
28653,2880,5
28655,3600,1
28655,1260,3
28655,1260,4
28655,2880,5
28655,68100,8
28660,360000,1
28660,126000,3
28660,126000,4
28660,288000,5
28662,360000,1
28662,126000,3
28662,126000,4
28662,288000,5
28666,360000,1
28666,126000,3
28666,126000,4
28666,288000,5
28671,300,1
28671,105,3
28671,105,4
28671,240,5
28673,300,1
28673,105,3
28673,105,4
28673,240,5
28675,300,1
28675,105,3
28675,105,4
28675,240,5
28677,300,1
28677,105,3
28677,105,4
28677,240,5
28679,300,1
28679,105,3
28679,105,4
28679,240,5
28681,300,1
28681,105,3
28681,105,4
28681,240,5
28683,300,1
28683,105,3
28683,105,4
28683,240,5
28685,300,1
28685,105,3
28685,105,4
28685,240,5
28711,360000,1
28711,126000,3
28711,126000,4
28711,288000,5
28730,1800,1
28730,630,3
28730,630,4
28730,1440,5
28732,1800,1
28732,630,3
28732,630,4
28732,1440,5
28734,1800,1
28734,630,3
28734,630,4
28734,1440,5
28736,1800,1
28736,630,3
28736,630,4
28736,1440,5
28738,1800,1
28738,630,3
28738,630,4
28738,1440,5
28741,900,1
28741,315,3
28741,315,4
28741,720,5
28743,900,1
28743,315,3
28743,315,4
28743,720,5
28745,1800,1
28745,630,3
28745,630,4
28745,1440,5
28747,900,1
28747,315,3
28747,315,4
28747,720,5
28749,2100,1
28749,735,3
28749,735,4
28749,1680,5
28751,900,1
28751,315,3
28751,315,4
28751,720,5
28753,2100,1
28753,735,3
28753,735,4
28753,1680,5
28755,2100,1
28755,735,3
28755,735,4
28755,1680,5
28757,3600,1
28757,1260,3
28757,1260,4
28757,2880,5
28759,2700,1
28759,945,3
28759,945,4
28759,2160,5
28771,4500,1
28771,1575,3
28771,1575,4
28771,3600,5
28773,3000,1
28773,1050,3
28773,1050,4
28773,2400,5
28775,1500,1
28775,525,3
28775,525,4
28775,1200,5
28777,900,1
28777,315,3
28777,315,4
28777,720,5
28779,900,1
28779,315,3
28779,315,4
28779,720,5
28781,2700,1
28781,945,3
28781,945,4
28781,2160,5
28783,900,1
28783,315,3
28783,315,4
28783,720,5
28785,900,1
28785,315,3
28785,315,4
28785,720,5
28787,1800,1
28787,630,3
28787,630,4
28787,1440,5
28789,900,1
28789,315,3
28789,315,4
28789,720,5
28845,3600000,1
28845,420000,3
28845,420000,4
28845,2880000,5
28847,3600000,1
28847,420000,3
28847,420000,4
28847,2880000,5
28849,3600000,1
28849,420000,3
28849,420000,4
28849,2880000,5
28851,3600000,1
28851,420000,3
28851,420000,4
28851,2880000,5
28889,900,1
28889,315,3
28889,315,4
28889,720,5
28891,2340,1
28891,819,3
28891,819,4
28891,1872,5
28893,900,1
28893,315,3
28893,315,4
28893,720,5
28895,900,1
28895,315,3
28895,315,4
28895,720,5
29000,300,1
29000,105,3
29000,105,4
29000,240,5
29002,300,1
29002,105,3
29002,105,4
29002,240,5
29004,300,1
29004,105,3
29004,105,4
29004,240,5
29006,300,1
29006,105,3
29006,105,4
29006,240,5
29008,300,1
29008,105,3
29008,105,4
29008,240,5
29010,300,1
29010,105,3
29010,105,4
29010,240,5
29012,300,1
29012,105,3
29012,105,4
29012,240,5
29014,300,1
29014,105,3
29014,105,4
29014,240,5
29016,300,1
29016,105,3
29016,105,4
29016,240,5
29040,1500,1
29040,420,3
29040,420,4
29040,1200,5
29042,750,1
29042,420,3
29042,420,4
29042,600,5
29044,750,1
29044,420,3
29044,420,4
29044,600,5
29046,750,1
29046,420,3
29046,420,4
29046,600,5
29048,750,1
29048,420,3
29048,420,4
29048,600,5
29050,750,1
29050,420,3
29050,420,4
29050,600,5
29052,1500,1
29052,420,3
29052,420,4
29052,1200,5
29054,750,1
29054,420,3
29054,420,4
29054,600,5
29056,750,1
29056,420,3
29056,420,4
29056,600,5
29058,750,1
29058,420,3
29058,420,4
29058,600,5
29060,1500,1
29060,420,3
29060,420,4
29060,1200,5
29062,750,1
29062,420,3
29062,420,4
29062,600,5
29064,750,1
29064,420,3
29064,420,4
29064,600,5
29066,750,1
29066,420,3
29066,420,4
29066,600,5
29068,750,1
29068,420,3
29068,420,4
29068,600,5
29070,750,1
29070,420,3
29070,420,4
29070,600,5
29072,750,1
29072,420,3
29072,420,4
29072,600,5
29074,750,1
29074,420,3
29074,420,4
29074,600,5
29076,750,1
29076,420,3
29076,420,4
29076,600,5
29078,750,1
29078,420,3
29078,420,4
29078,600,5
29080,1500,1
29080,420,3
29080,420,4
29080,1200,5
29082,750,1
29082,420,3
29082,420,4
29082,600,5
29084,750,1
29084,420,3
29084,420,4
29084,600,5
29086,750,1
29086,420,3
29086,420,4
29086,600,5
29088,750,1
29088,420,3
29088,420,4
29088,600,5
29090,750,1
29090,420,3
29090,420,4
29090,600,5
29092,750,1
29092,420,3
29092,420,4
29092,600,5
29094,750,1
29094,420,3
29094,420,4
29094,600,5
29096,750,1
29096,420,3
29096,420,4
29096,600,5
29098,750,1
29098,420,3
29098,420,4
29098,600,5
29100,750,1
29100,420,3
29100,420,4
29100,600,5
29102,750,1
29102,420,3
29102,420,4
29102,600,5
29104,750,1
29104,420,3
29104,420,4
29104,600,5
29106,750,1
29106,420,3
29106,420,4
29106,600,5
29108,750,1
29108,420,3
29108,420,4
29108,600,5
29110,750,1
29110,420,3
29110,420,4
29110,600,5
29204,300,1
29204,105,3
29204,105,4
29204,240,5
29227,480,1
29227,105,3
29227,105,4
29227,384,5
29249,6000,1
29249,2100,3
29249,2100,4
29249,4800,5
29249,63900,8
29267,6000,1
29267,2100,3
29267,2100,4
29267,4800,5
29329,6000,1
29329,2100,3
29329,2100,4
29329,4800,5
29331,6000,1
29331,2100,3
29331,2100,4
29331,4800,5
29333,6000,1
29333,2100,3
29333,2100,4
29333,4800,5
29335,6000,1
29335,2100,3
29335,2100,4
29335,4800,5
29338,12000,1
29338,4200,3
29338,4200,4
29338,9600,5
29339,12000,1
29339,4200,3
29339,4200,4
29339,9600,5
29341,12000,1
29341,4200,3
29341,4200,4
29341,9600,5
29345,12000,1
29345,4200,3
29345,4200,4
29345,9600,5
29985,240000,1
29985,84000,3
29985,84000,4
29985,192000,5
29987,240000,1
29987,84000,3
29987,84000,4
29987,192000,5
29989,240000,1
29989,84000,3
29989,84000,4
29989,192000,5
29991,240000,1
29991,84000,3
29991,84000,4
29991,192000,5
29993,600,1
29993,105,3
29993,105,4
29993,480,5
29995,600,1
29995,105,3
29995,105,4
29995,480,5
29997,600,1
29997,105,3
29997,105,4
29997,480,5
30003,600,1
30003,105,3
30003,105,4
30003,480,5
30009,600,1
30009,105,3
30009,105,4
30009,480,5
30014,300,1
30014,105,3
30014,105,4
30014,240,5
30029,600,1
30029,210,3
30029,210,4
30029,480,5
30037,600,1
30037,210,3
30037,210,4
30037,480,5
30039,600,1
30039,210,3
30039,210,4
30039,480,5
30041,600,1
30041,210,3
30041,210,4
30041,480,5
30043,600,1
30043,210,3
30043,210,4
30043,480,5
30047,600,1
30047,210,3
30047,210,4
30047,480,5
30049,600,1
30049,210,3
30049,210,4
30049,480,5
30051,600,1
30051,210,3
30051,210,4
30051,480,5
30053,600,1
30053,210,3
30053,210,4
30053,480,5
30057,600,1
30057,210,3
30057,210,4
30057,480,5
30059,600,1
30059,210,3
30059,210,4
30059,480,5
30061,600,1
30061,210,3
30061,210,4
30061,480,5
30063,600,1
30063,210,3
30063,210,4
30063,480,5
30067,600,1
30067,210,3
30067,210,4
30067,480,5
30069,600,1
30069,210,3
30069,210,4
30069,480,5
30071,600,1
30071,210,3
30071,210,4
30071,480,5
30073,600,1
30073,210,3
30073,210,4
30073,480,5
30077,600,1
30077,210,3
30077,210,4
30077,480,5
30079,600,1
30079,210,3
30079,210,4
30079,480,5
30081,600,1
30081,210,3
30081,210,4
30081,480,5
30083,600,1
30083,210,3
30083,210,4
30083,480,5
30087,600,1
30087,210,3
30087,210,4
30087,480,5
30089,600,1
30089,210,3
30089,210,4
30089,480,5
30091,600,1
30091,210,3
30091,210,4
30091,480,5
30093,600,1
30093,210,3
30093,210,4
30093,480,5
30097,600,1
30097,210,3
30097,210,4
30097,480,5
30099,600,1
30099,210,3
30099,210,4
30099,480,5
30101,600,1
30101,210,3
30101,210,4
30101,480,5
30103,600,1
30103,210,3
30103,210,4
30103,480,5
30107,600,1
30107,210,3
30107,210,4
30107,480,5
30109,600,1
30109,210,3
30109,210,4
30109,480,5
30111,600,1
30111,210,3
30111,210,4
30111,480,5
30113,600,1
30113,210,3
30113,210,4
30113,480,5
30140,600,1
30140,210,3
30140,210,4
30140,480,5
30142,600,1
30142,210,3
30142,210,4
30142,480,5
30144,600,1
30144,210,3
30144,210,4
30144,480,5
30146,600,1
30146,210,3
30146,210,4
30146,480,5
30150,600,1
30150,210,3
30150,210,4
30150,480,5
30152,600,1
30152,210,3
30152,210,4
30152,480,5
30154,600,1
30154,210,3
30154,210,4
30154,480,5
30156,600,1
30156,210,3
30156,210,4
30156,480,5
30160,600,1
30160,210,3
30160,210,4
30160,480,5
30162,600,1
30162,210,3
30162,210,4
30162,480,5
30164,600,1
30164,210,3
30164,210,4
30164,480,5
30166,600,1
30166,210,3
30166,210,4
30166,480,5
30170,600,1
30170,210,3
30170,210,4
30170,480,5
30172,600,1
30172,210,3
30172,210,4
30172,480,5
30174,600,1
30174,210,3
30174,210,4
30174,480,5
30176,600,1
30176,210,3
30176,210,4
30176,480,5
30187,3600,7
30227,600,1
30227,210,3
30227,210,4
30227,480,5
30228,600,1
30228,210,3
30228,210,4
30228,480,5
30229,600,1
30229,210,3
30229,210,4
30229,480,5
30230,600,1
30230,210,3
30230,210,4
30230,480,5
30232,600,1
30232,210,3
30232,210,4
30232,480,5
30233,600,1
30233,210,3
30233,210,4
30233,480,5
30234,600,1
30234,210,3
30234,210,4
30234,480,5
30235,600,1
30235,210,3
30235,210,4
30235,480,5
30237,600,1
30237,210,3
30237,210,4
30237,480,5
30238,600,1
30238,210,3
30238,210,4
30238,480,5
30239,600,1
30239,210,3
30239,210,4
30239,480,5
30240,600,1
30240,210,3
30240,210,4
30240,480,5
30242,600,1
30242,210,3
30242,210,4
30242,480,5
30243,600,1
30243,210,3
30243,210,4
30243,480,5
30244,600,1
30244,210,3
30244,210,4
30244,480,5
30245,600,1
30245,210,3
30245,210,4
30245,480,5
30329,300,1
30329,105,3
30329,105,4
30329,240,5
30343,300,1
30343,105,3
30343,105,4
30343,240,5
30387,72000,1
30387,105,3
30387,105,4
30387,57600,5
30392,600,1
30392,210,3
30392,210,4
30392,480,5
30393,600,1
30393,210,3
30393,210,4
30393,480,5
30394,600,1
30394,210,3
30394,210,4
30394,480,5
30395,600,1
30395,210,3
30395,210,4
30395,480,5
30397,600,1
30397,210,3
30397,210,4
30397,480,5
30398,600,1
30398,210,3
30398,210,4
30398,480,5
30399,600,1
30399,210,3
30399,210,4
30399,480,5
30400,600,1
30400,210,3
30400,210,4
30400,480,5
30402,600,1
30402,210,3
30402,210,4
30402,480,5
30403,600,1
30403,210,3
30403,210,4
30403,480,5
30404,600,1
30404,210,3
30404,210,4
30404,480,5
30405,600,1
30405,210,3
30405,210,4
30405,480,5
30407,600,1
30407,210,3
30407,210,4
30407,480,5
30408,600,1
30408,210,3
30408,210,4
30408,480,5
30409,600,1
30409,210,3
30409,210,4
30409,480,5
30410,600,1
30410,210,3
30410,210,4
30410,480,5
30421,300,1
30421,105,3
30421,105,4
30421,240,5
30423,300,1
30423,105,3
30423,105,4
30423,240,5
30425,300,1
30425,105,3
30425,105,4
30425,240,5
30465,600,1
30465,105,3
30465,105,4
30465,480,5
30467,600,1
30467,105,3
30467,105,4
30467,480,5
30471,600,1
30471,105,3
30471,105,4
30471,480,5
30475,600,1
30475,105,3
30475,105,4
30475,480,5
30477,600,1
30477,105,3
30477,105,4
30477,480,5
30479,600,1
30479,105,3
30479,105,4
30479,480,5
30558,3600,7
30562,3600,7
30582,3600,7
30586,3600,7
30588,3600,7
30599,3600,7
30600,3600,7
30605,3600,7
30614,3600,7
30615,3600,7
30618,3600,7
30628,3600,7
30632,3600,7
30633,3600,7
30752,3600,7
30753,3600,7
30754,3600,7
30833,4680,1
30833,1638,3
30833,1638,4
30833,3744,5
30835,4680,1
30835,1638,3
30835,1638,4
30835,3744,5
30837,7020,1
30837,2457,3
30837,2457,4
30837,5616,5
30840,300,1
30840,105,3
30840,105,4
30840,240,5
30843,6000,1
30843,2100,3
30843,2100,4
30843,4800,5
30988,1500,1
30988,525,3
30988,525,4
30988,1200,5
30988,7200,8
30994,6000,1
30994,2100,3
30994,2100,4
30994,4800,5
30994,30900,8
30998,1500,1
30998,525,3
30998,525,4
30998,1200,5
30998,7200,8
31000,3000,1
31000,1050,3
31000,1050,4
31000,2400,5
31000,15600,8
31002,6000,1
31002,2100,3
31002,2100,4
31002,4800,5
31002,30900,8
31004,15000,1
31004,5250,3
31004,5250,4
31004,12000,5
31006,30000,1
31006,10500,3
31006,10500,4
31006,24000,5
31008,60000,1
31008,21000,3
31008,21000,4
31008,48000,5
31010,1500,1
31010,525,3
31010,525,4
31010,1200,5
31010,7200,8
31012,3000,1
31012,1050,3
31012,1050,4
31012,2400,5
31012,15600,8
31014,6000,1
31014,2100,3
31014,2100,4
31014,4800,5
31014,30900,8
31016,15000,1
31016,5250,3
31016,5250,4
31016,12000,5
31018,30000,1
31018,10500,3
31018,10500,4
31018,24000,5
31020,60000,1
31020,21000,3
31020,21000,4
31020,48000,5
31022,1500,1
31022,525,3
31022,525,4
31022,1200,5
31022,7200,8
31024,3000,1
31024,1050,3
31024,1050,4
31024,2400,5
31024,15600,8
31026,6000,1
31026,2100,3
31026,2100,4
31026,4800,5
31026,30900,8
31028,15000,1
31028,5250,3
31028,5250,4
31028,12000,5
31030,30000,1
31030,10500,3
31030,10500,4
31030,24000,5
31032,60000,1
31032,21000,3
31032,21000,4
31032,48000,5
31034,1500,1
31034,525,3
31034,525,4
31034,1200,5
31034,7200,8
31036,3000,1
31036,1050,3
31036,1050,4
31036,2400,5
31036,15600,8
31038,6000,1
31038,2100,3
31038,2100,4
31038,4800,5
31038,30900,8
31040,15000,1
31040,5250,3
31040,5250,4
31040,12000,5
31042,30000,1
31042,10500,3
31042,10500,4
31042,24000,5
31044,60000,1
31044,21000,3
31044,21000,4
31044,48000,5
31046,1500,1
31046,525,3
31046,525,4
31046,1200,5
31046,7200,8
31048,3000,1
31048,1050,3
31048,1050,4
31048,2400,5
31048,15600,8
31050,60000,1
31050,21000,3
31050,21000,4
31050,48000,5
31052,15000,1
31052,5250,3
31052,5250,4
31052,12000,5
31054,30000,1
31054,10500,3
31054,10500,4
31054,24000,5
31056,3000,1
31056,1050,3
31056,1050,4
31056,2400,5
31056,15600,8
31058,15000,1
31058,5250,3
31058,5250,4
31058,12000,5
31060,30000,1
31060,10500,3
31060,10500,4
31060,24000,5
31062,60000,1
31062,21000,3
31062,21000,4
31062,48000,5
31064,1500,1
31064,525,3
31064,525,4
31064,1200,5
31064,7200,8
31066,3000,1
31066,1050,3
31066,1050,4
31066,2400,5
31066,15600,8
31068,6000,1
31068,2100,3
31068,2100,4
31068,4800,5
31068,30900,8
31070,15000,1
31070,5250,3
31070,5250,4
31070,12000,5
31072,30000,1
31072,10500,3
31072,10500,4
31072,24000,5
31074,3000,1
31074,1050,3
31074,1050,4
31074,2400,5
31074,15600,8
31076,6000,1
31076,2100,3
31076,2100,4
31076,4800,5
31076,30900,8
31078,15000,1
31078,5250,3
31078,5250,4
31078,12000,5
31080,30000,1
31080,10500,3
31080,10500,4
31080,24000,5
31082,60000,1
31082,21000,3
31082,21000,4
31082,48000,5
31084,1500,1
31084,525,3
31084,525,4
31084,1200,5
31084,7200,8
31086,3000,1
31086,1050,3
31086,1050,4
31086,2400,5
31086,15600,8
31088,6000,1
31088,2100,3
31088,2100,4
31088,4800,5
31088,30900,8
31090,15000,1
31090,5250,3
31090,5250,4
31090,12000,5
31092,30000,1
31092,10500,3
31092,10500,4
31092,24000,5
31094,60000,1
31094,21000,3
31094,21000,4
31094,48000,5
31106,1500,1
31106,525,3
31106,525,4
31106,1200,5
31106,7200,8
31108,3000,1
31108,1050,3
31108,1050,4
31108,2400,5
31108,15600,8
31110,6000,1
31110,2100,3
31110,2100,4
31110,4800,5
31110,30900,8
31112,15000,1
31112,5250,3
31112,5250,4
31112,12000,5
31114,30000,1
31114,10500,3
31114,10500,4
31114,24000,5
31116,60000,1
31116,21000,3
31116,21000,4
31116,48000,5
31118,1500,1
31118,525,3
31118,525,4
31118,1200,5
31118,7200,8
31120,3000,1
31120,1050,3
31120,1050,4
31120,2400,5
31120,15600,8
31122,6000,1
31122,2100,3
31122,2100,4
31122,4800,5
31122,30900,8
31124,15000,1
31124,5250,3
31124,5250,4
31124,12000,5
31126,30000,1
31126,10500,3
31126,10500,4
31126,24000,5
31128,60000,1
31128,21000,3
31128,21000,4
31128,48000,5
31130,1500,1
31130,525,3
31130,525,4
31130,1200,5
31130,7200,8
31132,3000,1
31132,1050,3
31132,1050,4
31132,2400,5
31132,15600,8
31134,6000,1
31134,2100,3
31134,2100,4
31134,4800,5
31134,30900,8
31136,15000,1
31136,5250,3
31136,5250,4
31136,12000,5
31138,30000,1
31138,10500,3
31138,10500,4
31138,24000,5
31140,60000,1
31140,21000,3
31140,21000,4
31140,48000,5
31142,1500,1
31142,525,3
31142,525,4
31142,1200,5
31142,7200,8
31144,3000,1
31144,1050,3
31144,1050,4
31144,2400,5
31144,15600,8
31146,6000,1
31146,2100,3
31146,2100,4
31146,4800,5
31146,30900,8
31148,15000,1
31148,5250,3
31148,5250,4
31148,12000,5
31150,30000,1
31150,10500,3
31150,10500,4
31150,24000,5
31152,60000,1
31152,21000,3
31152,21000,4
31152,48000,5
31154,1500,1
31154,525,3
31154,525,4
31154,1200,5
31154,7200,8
31156,3000,1
31156,1050,3
31156,1050,4
31156,2400,5
31156,15600,8
31158,6000,1
31158,2100,3
31158,2100,4
31158,4800,5
31158,30900,8
31160,1500,1
31160,525,3
31160,525,4
31160,1200,5
31160,7200,8
31162,3000,1
31162,1050,3
31162,1050,4
31162,2400,5
31162,15600,8
31164,6000,1
31164,2100,3
31164,2100,4
31164,4800,5
31164,30900,8
31166,15000,1
31166,5250,3
31166,5250,4
31166,12000,5
31168,30000,1
31168,10500,3
31168,10500,4
31168,24000,5
31170,60000,1
31170,21000,3
31170,21000,4
31170,48000,5
31172,15000,1
31172,5250,3
31172,5250,4
31172,12000,5
31174,30000,1
31174,10500,3
31174,10500,4
31174,24000,5
31176,60000,1
31176,21000,3
31176,21000,4
31176,48000,5
31178,1500,1
31178,525,3
31178,525,4
31178,1200,5
31178,7200,8
31180,3000,1
31180,1050,3
31180,1050,4
31180,2400,5
31180,15600,8
31182,6000,1
31182,2100,3
31182,2100,4
31182,4800,5
31182,30900,8
31184,15000,1
31184,5250,3
31184,5250,4
31184,12000,5
31186,30000,1
31186,10500,3
31186,10500,4
31186,24000,5
31188,60000,1
31188,21000,3
31188,21000,4
31188,48000,5
31190,1500,1
31190,525,3
31190,525,4
31190,1200,5
31190,7200,8
31192,3000,1
31192,1050,3
31192,1050,4
31192,2400,5
31192,15600,8
31194,6000,1
31194,2100,3
31194,2100,4
31194,4800,5
31194,30900,8
31196,15000,1
31196,5250,3
31196,5250,4
31196,12000,5
31198,30000,1
31198,10500,3
31198,10500,4
31198,24000,5
31200,60000,1
31200,21000,3
31200,21000,4
31200,48000,5
31202,1500,1
31202,525,3
31202,525,4
31202,1200,5
31202,7200,8
31204,3000,1
31204,1050,3
31204,1050,4
31204,2400,5
31204,15600,8
31206,6000,1
31206,2100,3
31206,2100,4
31206,4800,5
31206,30900,8
31208,15000,1
31208,5250,3
31208,5250,4
31208,12000,5
31210,30000,1
31210,10500,3
31210,10500,4
31210,24000,5
31212,60000,1
31212,21000,3
31212,21000,4
31212,48000,5
31214,1500,1
31214,525,3
31214,525,4
31214,1200,5
31214,7200,8
31216,3000,1
31216,1050,3
31216,1050,4
31216,2400,5
31216,15600,8
31218,6000,1
31218,2100,3
31218,2100,4
31218,4800,5
31218,30900,8
31221,15000,1
31221,5250,3
31221,5250,4
31221,12000,5
31223,30000,1
31223,10500,3
31223,10500,4
31223,24000,5
31225,60000,1
31225,21000,3
31225,21000,4
31225,48000,5
31227,1500,1
31227,525,3
31227,525,4
31227,1200,5
31227,7200,8
31229,3000,1
31229,1050,3
31229,1050,4
31229,2400,5
31229,15600,8
31231,6000,1
31231,2100,3
31231,2100,4
31231,4800,5
31231,30900,8
31233,15000,1
31233,5250,3
31233,5250,4
31233,12000,5
31235,30000,1
31235,10500,3
31235,10500,4
31235,24000,5
31237,60000,1
31237,21000,3
31237,21000,4
31237,48000,5
31239,1500,1
31239,525,3
31239,525,4
31239,1200,5
31239,7200,8
31241,3000,1
31241,1050,3
31241,1050,4
31241,2400,5
31241,15600,8
31243,6000,1
31243,2100,3
31243,2100,4
31243,4800,5
31243,30900,8
31245,15000,1
31245,5250,3
31245,5250,4
31245,12000,5
31247,30000,1
31247,10500,3
31247,10500,4
31247,24000,5
31249,60000,1
31249,21000,3
31249,21000,4
31249,48000,5
31251,1500,1
31251,525,3
31251,525,4
31251,1200,5
31251,7200,8
31253,3000,1
31253,1050,3
31253,1050,4
31253,2400,5
31253,15600,8
31255,6000,1
31255,2100,3
31255,2100,4
31255,4800,5
31255,30900,8
31257,15000,1
31257,5250,3
31257,5250,4
31257,12000,5
31259,30000,1
31259,10500,3
31259,10500,4
31259,24000,5
31261,60000,1
31261,21000,3
31261,21000,4
31261,48000,5
31263,1500,1
31263,525,3
31263,525,4
31263,1200,5
31263,7200,8
31265,3000,1
31265,1050,3
31265,1050,4
31265,2400,5
31265,15600,8
31267,6000,1
31267,2100,3
31267,2100,4
31267,4800,5
31267,30900,8
31269,15000,1
31269,5250,3
31269,5250,4
31269,12000,5
31271,30000,1
31271,10500,3
31271,10500,4
31271,24000,5
31273,60000,1
31273,21000,3
31273,21000,4
31273,48000,5
31275,1500,1
31275,525,3
31275,525,4
31275,1200,5
31275,7200,8
31277,3000,1
31277,1050,3
31277,1050,4
31277,2400,5
31277,15600,8
31279,6000,1
31279,2100,3
31279,2100,4
31279,4800,5
31279,30900,8
31281,15000,1
31281,5250,3
31281,5250,4
31281,12000,5
31283,30000,1
31283,10500,3
31283,10500,4
31283,24000,5
31285,60000,1
31285,21000,3
31285,21000,4
31285,48000,5
31287,1500,1
31287,525,3
31287,525,4
31287,1200,5
31287,7200,8
31289,3000,1
31289,1050,3
31289,1050,4
31289,2400,5
31289,15600,8
31291,6000,1
31291,2100,3
31291,2100,4
31291,4800,5
31291,30900,8
31293,15000,1
31293,5250,3
31293,5250,4
31293,12000,5
31295,30000,1
31295,10500,3
31295,10500,4
31295,24000,5
31297,60000,1
31297,21000,3
31297,21000,4
31297,48000,5
31299,1500,1
31299,525,3
31299,525,4
31299,1200,5
31299,7200,8
31301,3000,1
31301,1050,3
31301,1050,4
31301,2400,5
31301,15600,8
31303,6000,1
31303,2100,3
31303,2100,4
31303,4800,5
31303,30900,8
31305,15000,1
31305,5250,3
31305,5250,4
31305,12000,5
31307,30000,1
31307,10500,3
31307,10500,4
31307,24000,5
31309,60000,1
31309,21000,3
31309,21000,4
31309,48000,5
31311,1500,1
31311,525,3
31311,525,4
31311,1200,5
31311,7200,8
31313,3000,1
31313,1050,3
31313,1050,4
31313,2400,5
31313,15600,8
31315,6000,1
31315,2100,3
31315,2100,4
31315,4800,5
31315,30900,8
31317,15000,1
31317,5250,3
31317,5250,4
31317,12000,5
31319,30000,1
31319,10500,3
31319,10500,4
31319,24000,5
31321,60000,1
31321,21000,3
31321,21000,4
31321,48000,5
31323,1500,1
31323,525,3
31323,525,4
31323,1200,5
31323,7200,8
31325,3000,1
31325,1050,3
31325,1050,4
31325,2400,5
31325,15600,8
31327,6000,1
31327,2100,3
31327,2100,4
31327,4800,5
31327,30900,8
31329,15000,1
31329,5250,3
31329,5250,4
31329,12000,5
31331,30000,1
31331,10500,3
31331,10500,4
31331,24000,5
31333,60000,1
31333,21000,3
31333,21000,4
31333,48000,5
31335,1500,1
31335,525,3
31335,525,4
31335,1200,5
31335,7200,8
31337,3000,1
31337,1050,3
31337,1050,4
31337,2400,5
31337,15600,8
31339,6000,1
31339,2100,3
31339,2100,4
31339,4800,5
31339,30900,8
31341,15000,1
31341,5250,3
31341,5250,4
31341,12000,5
31343,30000,1
31343,10500,3
31343,10500,4
31343,24000,5
31345,60000,1
31345,21000,3
31345,21000,4
31345,48000,5
31347,1500,1
31347,525,3
31347,525,4
31347,1200,5
31347,7200,8
31349,3000,1
31349,1050,3
31349,1050,4
31349,2400,5
31349,15600,8
31351,6000,1
31351,2100,3
31351,2100,4
31351,4800,5
31351,30900,8
31353,15000,1
31353,5250,3
31353,5250,4
31353,12000,5
31355,30000,1
31355,10500,3
31355,10500,4
31355,24000,5
31357,60000,1
31357,21000,3
31357,21000,4
31357,48000,5
31359,1500,1
31359,525,3
31359,525,4
31359,1200,5
31359,7200,8
31361,3000,1
31361,1050,3
31361,1050,4
31361,2400,5
31361,15600,8
31363,6000,1
31363,2100,3
31363,2100,4
31363,4800,5
31363,30900,8
31365,15000,1
31365,5250,3
31365,5250,4
31365,12000,5
31367,30000,1
31367,10500,3
31367,10500,4
31367,24000,5
31369,60000,1
31369,21000,3
31369,21000,4
31369,48000,5
31371,1500,1
31371,525,3
31371,525,4
31371,1200,5
31371,7200,8
31373,3000,1
31373,1050,3
31373,1050,4
31373,2400,5
31373,15600,8
31375,6000,1
31375,2100,3
31375,2100,4
31375,4800,5
31375,30900,8
31377,15000,1
31377,5250,3
31377,5250,4
31377,12000,5
31379,30000,1
31379,10500,3
31379,10500,4
31379,24000,5
31381,60000,1
31381,21000,3
31381,21000,4
31381,48000,5
31383,1500,1
31383,525,3
31383,525,4
31383,1200,5
31383,7200,8
31385,3000,1
31385,1050,3
31385,1050,4
31385,2400,5
31385,15600,8
31387,6000,1
31387,2100,3
31387,2100,4
31387,4800,5
31387,30900,8
31389,15000,1
31389,5250,3
31389,5250,4
31389,12000,5
31391,30000,1
31391,10500,3
31391,10500,4
31391,24000,5
31393,60000,1
31393,21000,3
31393,21000,4
31393,48000,5
31395,1500,1
31395,525,3
31395,525,4
31395,1200,5
31395,7200,8
